"","Ia",""
"2933",1.58403459092412e-05,2.24377614483871e-05
"2934",2.37760371860173e-05,3.36781905550567e-05
"2935",2.6654766116876e-05,3.77557493490751e-05
"2936",2.3359893165003e-05,3.30887325521704e-05
"2937",2.67546313982655e-05,3.7897205765151e-05
"2938",3.98305504975283e-05,5.64185992893283e-05
"2939",2.07582969139207e-05,2.94037290377658e-05
"2940",4.74798966286762e-05,6.72535554087345e-05
"2941",4.38573078209028e-05,6.21223198788137e-05
"2942",2.92446655847982e-05,4.14241941105801e-05
"2943",1.76376747231387e-05,2.4983531790495e-05
"2944",3.95693160197051e-05,5.6048569419301e-05
"2945",2.29113927882189e-05,3.24534425452218e-05
"2946",3.55637591190005e-05,5.03748782981038e-05
"2947",2.66632899286574e-05,3.7767823092957e-05
"2948",5.21813949490554e-05,7.39130327602673e-05
"2949",4.73981177514044e-05,6.71377186199184e-05
"2950",1.56911825851482e-05,2.22264724754009e-05
"2951",3.24320503451358e-05,4.59389672608794e-05
"2952",3.22836709592032e-05,4.57287925598109e-05
"2953",7.36242858071823e-05,0.000104286017339322
"2954",2.07422641713693e-05,2.93810189702538e-05
"2955",3.29583427459066e-05,4.66844437842735e-05
"2956",2.67668968376596e-05,3.79145794255701e-05
"2957",2.90765101625237e-05,4.11860069843256e-05
"2958",2.89726049356444e-05,4.10388283381813e-05
"2959",3.63021163846858e-05,5.14207368365363e-05
"2960",1.57195741097418e-05,2.22666889112713e-05
"2961",3.2047562177657e-05,4.53943519494118e-05
"2962",3.55219049374708e-05,5.03155932392193e-05
"2963",1.7899485481503e-05,2.53543832740767e-05
"2964",3.62077745029703e-05,5.12870564051266e-05
"2965",5.18886462671334e-05,7.34983650329291e-05
"2966",6.24184039365672e-05,8.84133357184024e-05
"2967",3.28534849513353e-05,4.65359160373776e-05
"2968",3.96421665946315e-05,5.61517599354832e-05
"2969",3.56826396715934e-05,5.05432686551436e-05
"2970",3.22581478442914e-05,4.56926398759033e-05
"2971",1.36176273311979e-05,1.92894288535228e-05
"2972",2.61153006586222e-05,3.69916113654242e-05
"2973",3.56190824676246e-05,5.04532419851713e-05
"2974",2.05502381918463e-05,2.91090179060036e-05
"2975",3.59911171446838e-05,5.09801688579838e-05
"2976",2.65406643672732e-05,3.75941273700878e-05
"2977",2.09465083362245e-05,2.96703268462327e-05
"2978",3.28246572533116e-05,4.64950825156777e-05
"2979",6.18230674228591e-05,8.75700639280062e-05
"2980",3.93036800450723e-05,5.56723052283919e-05
"2981",1.57987497956368e-05,2.23788408203402e-05
"2982",3.56721015726483e-05,5.05283417877376e-05
"2983",2.10374320237946e-05,2.97991184727262e-05
"2984",2.87912278751771e-05,4.07819131568986e-05
"2985",3.22766090426551e-05,4.5718789578683e-05
"2986",7.37903571741009e-05,0.000104521251099676
"2987",2.58637621980394e-05,3.66353140070557e-05
"2988",3.96758298953177e-05,5.61994428498582e-05
"2989",3.61998260980373e-05,5.12757977674747e-05
"2990",3.94400574021014e-05,5.5865479047896e-05
"2991",1.59882213960204e-05,2.26472262879137e-05
"2992",4.78386093490968e-05,6.77616588087501e-05
"2993",7.39916143103581e-05,0.000104806324159495
"2994",2.64573922171953e-05,3.74761746598751e-05
"2995",2.39044448995273e-05,3.3860076994015e-05
"2996",3.5582722808415e-05,5.04017397347191e-05
"2997",3.57285481228099e-05,5.06082964526688e-05
"2998",1.78683544988755e-05,2.53102866497162e-05
"2999",6.72906044947408e-05,9.53146097052547e-05
"3000",4.74508930685357e-05,6.72124729265483e-05
"3001",2.57822876606448e-05,3.65199075651335e-05
"3002",2.89894639192913e-05,4.10627085842767e-05
"3003",2.04676346250572e-05,2.89920115579904e-05
"3004",4.32973763546922e-05,6.1329196999486e-05
"3005",5.66101214480554e-05,8.01861384998527e-05
"3006",2.33360274808423e-05,3.30549273841136e-05
"3007",1.60104710054016e-05,2.2678742742087e-05
"3008",3.27044237005092e-05,4.63247754944492e-05
"3009",1.57161680397309e-05,2.22618642321418e-05
"3010",1.80600846818939e-05,2.55818699096221e-05
"3011",2.66073560871695e-05,3.76885943518093e-05
"3012",2.88367971962854e-05,4.08464607372985e-05
"3013",4.80595153358553e-05,6.80745668848238e-05
"3014",1.33548458380834e-05,1.89171977159352e-05
"3015",2.91794709175144e-05,4.13318478142938e-05
"3016",3.2976496705882e-05,4.67101582939737e-05
"3017",4.00958657053438e-05,5.67944070568479e-05
"3018",7.97455373645252e-05,0.000112956527501525
"3019",3.60426577498574e-05,5.10531743144353e-05
"3020",4.73097626364033e-05,6.7012566830605e-05
"3021",3.23286899611393e-05,4.57925605502596e-05
"3022",1.81869663825492e-05,2.57615961502387e-05
"3023",2.32251385386143e-05,3.28978558622593e-05
"3024",5.73470162648787e-05,8.12299225519306e-05
"3025",3.20574801037491e-05,4.54084003775455e-05
"3026",4.73024099417912e-05,6.70021520075577e-05
"3027",5.70191496053203e-05,8.07655116465859e-05
"3028",4.77207871310885e-05,6.75947679677805e-05
"3029",5.20432799252359e-05,7.37173979154635e-05
"3030",4.39424715904585e-05,6.2242951303415e-05
"3031",2.02766064538802e-05,2.87214238579019e-05
"3032",5.71702125453642e-05,8.09794866722083e-05
"3033",2.90462197673833e-05,4.11431015455725e-05
"3034",3.23724882775865e-05,4.58545994784261e-05
"3035",3.29552561016566e-05,4.66800716503921e-05
"3036",3.25620637625881e-05,4.61231271497406e-05
"3037",3.61849497156934e-05,5.12547258920524e-05
"3038",3.28651530999838e-05,4.65524436005856e-05
"3039",1.77558212813798e-05,2.51508848336322e-05
"3040",1.81454424577129e-05,2.57027780636393e-05
"3041",2.87895708681026e-05,4.07795660559375e-05
"3042",3.64203018057956e-05,5.15881425450125e-05
"3043",2.07794476126841e-05,2.94336885904574e-05
"3044",5.21392892292982e-05,7.38533915589362e-05
"3045",3.27123810308738e-05,4.63360468009861e-05
"3046",2.96141497720594e-05,4.19475574108363e-05
"3047",2.57682538162911e-05,3.65000290104817e-05
"3048",3.62230736460985e-05,5.13087271063724e-05
"3049",1.19158535039996e-05,1.6879015877457e-05
"3050",4.35761319937047e-05,6.17240443861282e-05
"3051",4.7311410580054e-05,6.70149010825246e-05
"3052",1.28418242556395e-05,1.81905003942615e-05
"3053",2.64073409337495e-05,3.74052783836601e-05
"3054",3.91419591146157e-05,5.54432331126181e-05
"3055",4.37269223395667e-05,6.19376335135035e-05
"3056",2.66838846700526e-05,3.77969949750984e-05
"3057",2.95029511560379e-05,4.17900478971136e-05
"3058",5.18652267807658e-05,7.3465192192824e-05
"3059",3.28725474354311e-05,4.65629174426827e-05
"3060",2.63504494150072e-05,3.73246931120688e-05
"3061",2.67687793126284e-05,3.79172459000277e-05
"3062",4.78193351872863e-05,6.77343576670834e-05
"3063",1.53866918486809e-05,2.1795161337199e-05
"3064",4.74451101733133e-05,6.72042816669613e-05
"3065",2.96466836382404e-05,4.19936406592163e-05
"3066",2.12127510649166e-05,3.00474544614364e-05
"3067",3.22461855618477e-05,4.56756956816958e-05
"3068",1.84517073489266e-05,2.61365981951323e-05
"3069",1.06105534158632e-05,1.50300355177361e-05
"3070",2.11080742552797e-05,2.98991818114259e-05
"3071",2.31380447979944e-05,3.2774489671479e-05
"3072",4.40181063783425e-05,6.23500852670736e-05
"3073",1.76266987814907e-05,2.49679845135597e-05
"3074",3.26623031655161e-05,4.62651130901759e-05
"3075",2.89110246070029e-05,4.09516016444862e-05
"3076",3.21195608487484e-05,4.54963357863272e-05
"3077",3.55470161060675e-05,5.03511623760239e-05
"3078",1.39338010827302e-05,1.97372903593645e-05
"3079",1.40529691129477e-05,1.99060923968671e-05
"3080",4.34340858190757e-05,6.15228410635976e-05
"3081",3.63685749681834e-05,5.15148732041462e-05
"3082",3.25152059905807e-05,4.60567545994187e-05
"3083",4.79285902175365e-05,6.78891134007442e-05
"3084",2.62175059160243e-05,3.71363823019292e-05
"3085",2.62984897131908e-05,3.72510936234619e-05
"3086",2.02498871626599e-05,2.86835764993967e-05
"3087",4.34118227383983e-05,6.14913062065516e-05
"3088",2.30812107006425e-05,3.26939855381855e-05
"3089",2.33927706889793e-05,3.31353027747286e-05
"3090",3.30003205340467e-05,4.67439039925167e-05
"3091",4.80458849661316e-05,6.80552599607024e-05
"3092",3.58106305239234e-05,5.07245634498162e-05
"3093",1.77305851536624e-05,2.51151381915372e-05
"3094",2.5842637865614e-05,3.66053919710402e-05
"3095",2.62946302470881e-05,3.72456267958701e-05
"3096",8.00813980190828e-05,0.000113432261259174
"3097",3.24605155737879e-05,4.59792873558541e-05
"3098",2.62225003103864e-05,3.71434567241945e-05
"3099",4.7640277559005e-05,6.74807291176643e-05
"3100",3.92451012823629e-05,5.55893304329117e-05
"3101",2.92354679451599e-05,4.14111659291267e-05
"3102",2.97460721973914e-05,4.21344215806092e-05
"3103",2.32493496773962e-05,3.29321503585383e-05
"3104",3.29498708825611e-05,4.66724436579973e-05
"3105",3.26719897439799e-05,4.62788338218861e-05
"3106",2.12247009345505e-05,3.00643812174369e-05
"3107",3.23240873973857e-05,4.57860411644675e-05
"3108",4.81097710982767e-05,6.81457523486664e-05
"3109",4.35984743181787e-05,6.17556914890517e-05
"3110",2.38892301292693e-05,3.38385256377606e-05
"3111",2.39096905516264e-05,3.38675073340884e-05
"3112",2.59188812027262e-05,3.67133885915651e-05
"3113",2.64833880964203e-05,3.75129971078023e-05
"3114",2.10560094624903e-05,2.98254330512884e-05
"3115",3.64193694549412e-05,5.15868219011117e-05
"3116",1.86913651280647e-05,2.64760702272729e-05
"3117",5.18622458670827e-05,7.34609698383518e-05
"3118",2.39210003449528e-05,3.38835273844044e-05
"3119",3.62809535552569e-05,5.13907603943095e-05
"3120",2.58985604899333e-05,3.66846048358495e-05
"3121",3.29010617659452e-05,4.66033070892628e-05
"3122",3.9263324973845e-05,5.56151436628768e-05
"3123",3.23489539138046e-05,4.58212637974495e-05
"3124",2.92505797326023e-05,4.1432571324057e-05
"3125",3.25299825735696e-05,4.6077685161323e-05
"3126",3.56127729440763e-05,5.04443047544829e-05
"3127",4.35830345234323e-05,6.17338215724284e-05
"3128",2.08223901003324e-05,2.94945157871579e-05
"3129",3.23567071615752e-05,4.58322460273737e-05
"3130",2.94195339109672e-05,4.16718898644198e-05
"3131",2.03087516345278e-05,2.87669568834891e-05
"3132",1.75998169465933e-05,2.49299067479574e-05
"3133",1.81592428161115e-05,2.57223260875875e-05
"3134",3.60408417622108e-05,5.10506020317403e-05
"3135",2.60564607018916e-05,3.69082661847076e-05
"3136",1.78327144097896e-05,2.52598029349184e-05
"3137",5.17947865737484e-05,7.33654162331927e-05
"3138",5.19497051573122e-05,7.35848527025354e-05
"3139",3.20911036051864e-05,4.54560270022393e-05
"3140",3.96343575210954e-05,5.61406986498006e-05
"3141",1.35767173287817e-05,1.92314796556632e-05
"3142",2.06245133986217e-05,2.92142272924679e-05
"3143",7.39457865430844e-05,0.000104741410874653
"3144",5.68181418317592e-05,8.04807916243192e-05
"3145",2.36532497735748e-05,3.35042651371359e-05
"3146",2.89933261902701e-05,4.10681793756004e-05
"3147",1.37240453588349e-05,1.9440170456437e-05
"3148",2.95839379192612e-05,4.19047632249631e-05
"3149",1.58843206686122e-05,2.25000514528395e-05
"3150",6.20185649262183e-05,8.78469787930918e-05
"3151",4.74120082421653e-05,6.71573939920908e-05
"3152",2.97386118986931e-05,4.21238542906357e-05
"3153",3.9288048193595e-05,5.56501632503101e-05
"3154",4.32986659819909e-05,6.13310237104079e-05
"3155",4.77969260160603e-05,6.77026158997913e-05
"3156",3.9458156424696e-05,5.58911156888074e-05
"3157",5.25662723965229e-05,7.44581974877181e-05
"3158",3.98946048086214e-05,5.65093300278132e-05
"3159",2.34054717941779e-05,3.31532935849877e-05
"3160",4.3175336093749e-05,6.1156331336579e-05
"3161",2.33818841380153e-05,3.31198822369298e-05
"3162",2.91890413970883e-05,4.13454041123647e-05
"3163",2.89508379150266e-05,4.10079960045126e-05
"3164",6.26007112196092e-05,8.86715671289331e-05
"3165",6.18652075386113e-05,8.76297538180877e-05
"3166",3.20265898777232e-05,4.53646453509153e-05
"3167",1.62105916726292e-05,2.29622126001236e-05
"3168",2.32922099481139e-05,3.29928609020279e-05
"3169",3.28932936188434e-05,4.65923037547839e-05
"3170",2.05587269022019e-05,2.91210419992643e-05
"3171",3.29632206742802e-05,4.66913532154188e-05
"3172",3.25478582041749e-05,4.61030054260532e-05
"3173",1.82374951131611e-05,2.58331694238073e-05
"3174",4.78148126831436e-05,6.77279517062131e-05
"3175",3.29972841151617e-05,4.67396030012715e-05
"3176",4.35005953782742e-05,6.1617049473911e-05
"3177",3.94740451718342e-05,5.59136215508206e-05
"3178",5.6690432744585e-05,8.02998964598217e-05
"3179",3.20990961973319e-05,4.54673482558364e-05
"3180",2.31655241491311e-05,3.28134135120691e-05
"3181",3.2805648331084e-05,4.64681569790906e-05
"3182",3.59579302604069e-05,5.09331608021971e-05
"3183",2.62264015393317e-05,3.71489827077092e-05
"3184",2.02723919337692e-05,2.87154540718029e-05
"3185",2.31415938278017e-05,3.27795167869231e-05
"3186",2.37991690425706e-05,3.37109562737428e-05
"3187",1.86525982899747e-05,2.6421157521526e-05
"3188",4.39015752475016e-05,6.21850231006741e-05
"3189",3.27266889086807e-05,4.63563134569252e-05
"3190",2.33046365055983e-05,3.30104628220732e-05
"3191",3.96423226753182e-05,5.61519810184397e-05
"3192",2.58610138460931e-05,3.66314210420968e-05
"3193",3.22240551038115e-05,4.56443485888217e-05
"3194",2.29701794414162e-05,3.25367124271547e-05
"3195",5.73929344859375e-05,8.1294964000665e-05
"3196",2.9181423563247e-05,4.13346136785719e-05
"3197",2.30164445373333e-05,3.26022458239753e-05
"3198",2.64414196683516e-05,3.74535499739178e-05
"3199",1.855576941198e-05,2.62840007142661e-05
"3200",3.27631805252746e-05,4.64080026765677e-05
"3201",3.28912997509376e-05,4.65894795040089e-05
"3202",2.36048396346892e-05,3.34356933391009e-05
"3203",3.55786806296172e-05,5.03960141226187e-05
"3204",1.86010231467463e-05,2.63481020229866e-05
"3205",1.39336135610324e-05,1.97370247340569e-05
"3206",3.95530438578568e-05,5.60255204635258e-05
"3207",4.7484036163675e-05,6.72594189086618e-05
"3208",2.03775527940345e-05,2.88644123921892e-05
"3209",2.58575069003042e-05,3.66264535498192e-05
"3210",2.5852700519026e-05,3.6619645442902e-05
"3211",4.3825381832726e-05,6.20770978607844e-05
"3212",2.97376160678611e-05,4.21224437260469e-05
"3213",2.28781356987994e-05,3.24063346770138e-05
"3214",3.61855548135555e-05,5.12555829920166e-05
"3215",2.91525045424703e-05,4.12936507505866e-05
"3216",6.77756710153769e-05,9.60016880697335e-05
"3217",2.08558341650554e-05,2.95418886526037e-05
"3218",5.20331139359486e-05,7.3702998166006e-05
"3219",5.26568504452355e-05,7.45864979566783e-05
"3220",2.04437713902946e-05,2.89582097491387e-05
"3221",2.57905542214479e-05,3.65316169212117e-05
"3222",3.95650717684281e-05,5.60425575838172e-05
"3223",3.63614682784985e-05,5.1504806815157e-05
"3224",2.34674638967784e-05,3.32411039083743e-05
"3225",2.11967009571292e-05,3.00247197984272e-05
"3226",3.2689534844079e-05,4.63036859006938e-05
"3227",3.98892956624546e-05,5.65018098040884e-05
"3228",3.62940832480164e-05,5.14093581663015e-05
"3229",2.88226879683814e-05,4.08264754379706e-05
"3230",3.55853261363356e-05,5.040542726231e-05
"3231",4.39164247387368e-05,6.22060568723263e-05
"3232",4.36881628411874e-05,6.18827320715195e-05
"3233",3.25911150419032e-05,4.61642773670291e-05
"3234",3.25512844571858e-05,4.61078586049537e-05
"3235",3.93273199006828e-05,5.57057902679467e-05
"3236",3.55651967929547e-05,5.03769147155405e-05
"3237",2.96613161061152e-05,4.20143671123139e-05
"3238",2.66049824263484e-05,3.76852321268302e-05
"3239",1.77043109681445e-05,2.5077921154074e-05
"3240",1.12757047737023e-05,1.59722339525825e-05
"3241",2.65402329776756e-05,3.75935163185883e-05
"3242",4.35907767143147e-05,6.17447881086989e-05
"3243",2.582112181936e-05,3.65749150831494e-05
"3244",4.77177057125452e-05,6.75904032516653e-05
"3245",1.83690889423986e-05,2.60195703267439e-05
"3246",4.34458483971891e-05,6.15395023345385e-05
"3247",2.92629974372483e-05,4.14501606312842e-05
"3248",1.55393652069452e-05,2.20114222792673e-05
"3249",2.59132895970801e-05,3.67054682290971e-05
"3250",3.24598428102861e-05,4.5978334407658e-05
"3251",2.61290993661598e-05,3.70111568552028e-05
"3252",1.77747011946088e-05,2.51776279816198e-05
"3253",4.34833773140797e-05,6.15926607022061e-05
"3254",2.62131947346816e-05,3.71302756321168e-05
"3255",2.03229894288607e-05,2.87871244432395e-05
"3256",3.94411999403282e-05,5.58670974138653e-05
"3257",2.65191246431165e-05,3.75636169432744e-05
"3258",3.27614573735913e-05,4.64055618867593e-05
"3259",3.21396033918574e-05,4.55247254137818e-05
"3260",2.11640255430716e-05,2.99784357147908e-05
"3261",3.54679398926595e-05,5.02391535445571e-05
"3262",3.54772504097972e-05,5.02523415830244e-05
"3263",3.62513526814748e-05,5.13487841287634e-05
"3264",4.34411250043679e-05,6.15328118176477e-05
"3265",6.73175311716996e-05,9.53527503240568e-05
"3266",4.004278759287e-05,5.671922556971e-05
"3267",1.7606350825716e-05,2.49391619018259e-05
"3268",3.27465411703275e-05,4.63844335570538e-05
"3269",4.809902367094e-05,6.8130529007841e-05
"3270",3.95793398629522e-05,5.60627678473852e-05
"3271",5.20308504554353e-05,7.36997920292124e-05
"3272",5.23947987116836e-05,7.42153113298604e-05
"3273",2.33430941589166e-05,3.30649371637757e-05
"3274",3.59369214143837e-05,5.09034503053664e-05
"3275",2.6003395527789e-05,3.68331008247351e-05
"3276",3.97485184842224e-05,5.6302403749772e-05
"3277",5.22025241259182e-05,7.39429614611118e-05
"3278",3.96291429548188e-05,5.61333123949413e-05
"3279",4.32595025136137e-05,6.1275550058814e-05
"3280",4.37187123232464e-05,6.19260043192833e-05
"3281",3.25746901845551e-05,4.61410120766588e-05
"3282",2.31225620097475e-05,3.2752558673953e-05
"3283",3.23670034855177e-05,4.58468304441596e-05
"3284",6.22142160825148e-05,8.81241113006489e-05
"3285",1.5682816115805e-05,2.2214621418347e-05
"3286",2.08842166673142e-05,2.95820919133019e-05
"3287",1.17835827692103e-05,1.66916520574203e-05
"3288",3.57669486772363e-05,5.06626895636094e-05
"3289",1.39719759674108e-05,1.97913652509583e-05
"3290",2.95172799497589e-05,4.18103442048556e-05
"3291",3.62092550982913e-05,5.12891536166252e-05
"3292",4.33965401893341e-05,6.14696590227123e-05
"3293",5.22698361275613e-05,7.40383064322752e-05
"3294",2.29681275613097e-05,3.25338059882805e-05
"3295",2.04804759380891e-05,2.9010201028595e-05
"3296",2.10118577100264e-05,2.97628929573132e-05
"3297",2.59037877650671e-05,3.66920091337248e-05
"3298",2.93308017377303e-05,4.15462033949424e-05
"3299",2.943334800914e-05,4.16914571213121e-05
"3300",1.53032434684439e-05,2.1676957182075e-05
"3301",3.9140804262018e-05,5.54415973037794e-05
"3302",3.99096776168074e-05,5.6530680144377e-05
"3303",2.89015670122742e-05,4.09382052444234e-05
"3304",3.96172435521313e-05,5.61164572978213e-05
"3305",4.80870024199172e-05,6.81135013419842e-05
"3306",4.36053616360782e-05,6.17654471283365e-05
"3307",2.66060906294619e-05,3.76868018659256e-05
"3308",1.56634264074141e-05,2.21871560048047e-05
"3309",1.81317227679378e-05,2.56833443056811e-05
"3310",4.75428763863681e-05,6.73427639320327e-05
"3311",2.97021764995819e-05,4.20722446375532e-05
"3312",1.51605698814564e-05,2.14748608590546e-05
"3313",1.86677535952575e-05,2.64426248080525e-05
"3314",2.32773459986078e-05,3.29718064747547e-05
"3315",2.95942467822341e-05,4.19193654210334e-05
"3316",2.07320510147037e-05,2.93665522327524e-05
"3317",2.12092683128343e-05,3.00425212113999e-05
